彩色鱼夹,焦溜,,其他口味,苏菜 气血双补食谱 补虚养身食谱 营养不良食谱 益智补脑食谱 ,,鳜鱼1250克<br>,虾仁75克/肥膘肉25克/鸡蛋50克/火腿50克/生菜（团叶）50克/香菇（鲜）15克<br>,盐3克/料酒10克/味精3克/小葱20克/姜10克
双味虾仁,滑炒,,其他口味,苏菜 素斋菜 ,,山药250克<br>,香菇（干）5克/豌豆10克/淀粉(蚕豆)15克<br>,番茄酱25克/味精2克/小葱5克/黄酒10克/盐2克/花生油40克/香油15克
桂花鸡头肉,煮,,其他口味,苏菜 阳痿早泄食谱 壮腰健肾食谱 夜尿多食谱 小儿遗尿食谱 ,,芡实米（鲜）250克<br>,,糖桂花2克/白砂糖150克
嫩姜炒鸡脯,炒,,其他口味,苏菜 补虚养身食谱 健脾开胃食谱 ,,鸡胸脯肉200克<br>,子姜75克/鸡蛋清25克<br>,黄酒6克/盐2克/味精1克/淀粉(玉米)8克/香油12克/猪油（炼制）110克
翡翠蹄筋,黄烧,,其他口味,苏菜 私家菜 通乳食谱 月经不调食谱 ,,猪蹄筋100克/丝瓜300克<br>,火腿75克/虾籽2克<br>,盐3克/淀粉(蚕豆)20克/猪油（炼制）150克
熘素鹅皮,糖醋溜,,其他口味,苏菜 素斋菜 健脾开胃食谱 骨质疏松食谱 ,,油面筋150克<br>,香菇（干）10克/辣椒(红、尖)25克/春笋25克/淀粉(蚕豆)8克<br>,香菜3克/盐2克/白砂糖20克/香油15克/香醋15克/花生油40克/姜10克
五香熏青鱼,熏,,五香味,苏菜 水肿食谱 学龄期儿童食谱 营养不良食谱 防癌抗癌食谱 ,,青鱼500克<br>,,白酒10克/黄酒75克/酱油100克/白砂糖50克/大葱5克/姜3克/桂皮3克/八角3克/砂仁3克/五香粉1克/菜籽油100克
五花玻璃肉,,,咸鲜味,,,,,
塘鱼菜薹,烧,,其他口味,苏菜 利尿食谱 青少年食谱 通乳食谱 ,,鲤鱼300克/油菜薹1500克<br>,春笋65克/鸡蛋清25克/虾米1克<br>,盐3克/淀粉(玉米)8克/猪油（炼制）110克
卤汁面筋,烧,,其他口味,苏菜 老人食谱 健脾开胃食谱 动脉硬化食谱 ,,油面筋250克<br>,香菇（鲜）50克/冬笋75克<br>,盐3克/酱油40克/白砂糖80克/味精3克/八角10克/香油20克/大豆油50克
清炒大虾仁,清炒,,其他口味,苏菜 阳痿早泄食谱 补虚养身食谱 补阳食谱 壮腰健肾食谱 ,,对虾1000克<br>,鸡蛋清25克/淀粉(玉米)25克<br>,黄酒10克/盐5克/香油10克/猪油（炼制）75克
清炒塘鱼片,清炒,,其他口味,苏菜 老人食谱 益智补脑食谱 通乳食谱 清热去火食谱 ,,鲤鱼350克<br>,鸡蛋清25克/淀粉(玉米)30克<br>,黄酒25克/盐4克/味精1克/大葱5克/香油10克/猪油（炼制）75克
靖江五香牛肉粒,烤,,五香味,苏菜 私家菜 气血双补食谱 健脾开胃食谱 营养不良食谱 ,,牛肉(肥瘦)5000克<br>,,白砂糖400克/味精8克/酱油100克/盐100克/五香粉8克/姜8克/白酒25克/甘草20克/辣椒酱20克
西瓜鸡,蒸,,其他口味,苏菜 气血双补食谱 补虚养身食谱 健脾开胃食谱 营养不良食谱 ,,鸡1000克<br>,西瓜2000克/火腿25克/香菇（鲜）25克/冬笋45克<br>,黄酒25克/盐12克/姜4克
江苏牛肉干,烤,,其他口味,苏菜 私家菜 健脾开胃食谱 营养不良食谱 ,,牛肉（瘦）5000克<br>,,白砂糖300克/酱油300克/盐100克/料酒10克/八角8克
香橼豆腐,碎屑料炸,,其他口味,苏菜 ,,豆腐(北)450克<br>,菠菜70克/冬笋50克/香菇（鲜）25克/白果（干）50克/油面筋50克/素火腿50克<br>,盐1克/酱油25克/白砂糖15克/味精3克/淀粉(蚕豆)50克/花生油80克
一品罗汉菜,蒸,,其他口味,苏菜 补虚养身食谱 ,,鸡蛋黄糕75克/鹌鹑蛋150克/烤鸭75克/白菜400克/鱼肚50克/冬笋200克/海参（水浸）100克/鸡爪250克/牛蹄筋(泡发)100克/鸡蛋70克/鱼丸50克/火腿80克/虾仁100克/鸡胸脯肉75克/香菇（鲜）50克/干贝25克/河虾50克<br>,鸡蛋清30克/油菜10克/鳜鱼50克<br>,盐5克/小葱25克/味精1克/鸡油25克/姜25克
鸡汁扒翅,扒,,其他口味,苏菜 气血双补食谱 补虚养身食谱 营养不良食谱 ,,鱼翅(干)300克/母鸡1250克<br>,淀粉(玉米)15克<br>,黄酒80克/味精1克/盐11克/大葱30克/姜15克/鸡油25克/猪油（炼制）100克
靖江猪肉脯,暗炉烤,,其他口味,苏菜 ,,猪腿肉5000克<br>,鸡蛋150克<br>,酱油425克/胡椒5克/味精25克
干风春鱼,风干,,其他口味,苏菜 健脾开胃食谱 ,,小黄鱼1250克<br>,,料酒150克/大曲酒100克/盐60克/姜30克/小葱30克/花椒1克/鸡油50克
平桥豆腐,,,咸鲜味,,,,,
如皋肉松,炒,,其他口味,苏菜 ,,猪肉(瘦)7500克<br>,,白砂糖750克/酱油1500克/盐60克
常熟叫化鸡,烤,初中水平,咸鲜味,降血脂,,母鸡,猪肉/鸡胗/虾仁/香菇/火腿,食盐/酱油/葱/姜/八角/香油/甜面酱/猪网油/小葱/丁香/黄酒/肉豆蔻/白砂糖/猪油(板油)
蛋花蒸酿冬瓜,蒸,初级入门,咸鲜味,强健身体,<10分钟,冬瓜,猪肉/虾米/香菇/鸡蛋清,食盐/味精/葱/香油/胡椒粉/豌豆淀粉
锅烧野鸭,煎,初中水平,咸鲜味,抗衰老,<2小时,野鸭,鸡蛋,酱油/葱/姜/甜面酱/白糖/白酒/木薯粉/椒盐
白扒猴头,扒,初中水平,咸鲜味,抗衰老,,猴头菇/母鸡,火腿/卷心菜/鲜奶,食盐/葱/姜/淀粉/黄酒/鸡汤
滑炒虾仁,炒,初级入门,咸鲜味,明目,<15分钟,虾仁,黄瓜/冬笋/胡萝卜/鸡蛋清,花生油/食盐/醋/味精/葱/姜/料酒/香油/淀粉/高汤
桂花糖大栗,蒸,初级入门,甜味,,<60分钟,栗子(鲜),,淀粉/糖桂花/红绿丝/白糖/猪油(板油)
香蕉果炸,炸,初级入门,甜味,减肥,<10分钟,面粉,鸡蛋/冬瓜/葡萄,花生油/淀粉/香蕉/白糖/芝麻油
宿迁猪头肉,煮,初中水平,家常味,,,猪头肉,,食盐/酱油/桂皮/甜面酱/茴香
扬州煮干丝,煮,,咸鲜味,,,,,
荷叶糯米鸡,蒸,,其它口味,,,,,
无锡肉排,其他工艺,,其他口味,,,,,
无锡排骨,焖,初中水平,家常味,清热去火,<30分钟,猪大排,洋葱/柿子椒,食盐/酱油/冰糖/葱/姜/蒜/八角/桂皮/料酒/蚝油/番茄酱
碧螺春水烧豆腐,其他工艺,,咸鲜味,,,,,
淮杞炖狮子头,炖,,家常味,,,,,
清炖蟹粉狮子头,炖,,咸鲜味,补血,,猪肉,油菜苔/淀粉/蟹粉,食盐/味精/料酒/姜汁
滑炒蛤蜊马蹄,炒,,咸鲜味,清热去火,,蛤蜊/荸荠,鸡蛋,食盐/鸡精/葱/姜/料酒/胡椒粉
爆乌花,爆,,其他口味,,,,,
红烧栗子鸡,烧,初中水平,家常味,抵抗力,<30分钟,鸡肉,鲜栗子,食盐/酱油/味精/料酒/淀粉/白砂糖/高汤
蒸三片,蒸,,其他口味,,,,,
叉烧鸭子,其他工艺,,其他口味,,,,,
鸳鸯雪花卷,其他工艺,,其他口味,,,,,
扒猪头,扒,,家常味,,,,,
爆乌花,爆,,咸鲜味,,,,,
清炖狮子头,焖,,咸鲜味,,,,,
盐水鸭,蒸,,咸鲜味,,,,,
拔丝楂糕,拔丝,,其他口味,,,,,
蟹粉狮子头,焖,,咸鲜味,,,,,
天下第一菜,炸,,酸甜味,,,,,
荷花集锦炖,炖,,其他口味,,,,,
爆乌花,爆,,咸鲜味,,,,,
砂锅豆腐,砂锅,,咸鲜味,,,,,
清炖狮子头,炖,,咸鲜味,,,,,
盐水鸭,蒸,,咸鲜味,,,,,
爆乌花,爆,,咸鲜味,,,,,
荷叶鸡,炸,,咸鲜味,抵抗力,,鸡肉,荷叶,食盐/八角/番茄酱
蟹粉狮子头,其他工艺,,其他口味,,,,,
樱桃肉,炒,,酸甜味,,,,,
天下第一菜,炸,,酸甜味,,,,,
梁溪脆鳝,炸,初级入门,咸鲜味,降糖,<30分钟,鳝鱼,,豆油/食盐/酱油/醋/姜/料酒/香油/小葱/白糖
三鲜脱骨鱼,煎,初中水平,咸鲜味,明目,,鲤鱼,猪肉/虾仁/鸡胗/冬笋/冬菇(干),食盐/酱油/味精/葱/姜/黄酒/白糖/猪油(板油)
拆烩鲢鱼头,烧,初中水平,咸鲜味,利尿消石,<60分钟,鲢鱼头,蟹肉/油菜苔/莴笋/火腿/鸡胗/鸡肉/冬菇(干)/虾,食盐/味精/葱/姜/淀粉/黄酒/鸡汤/白糖/白醋/猪油(板油)/白胡椒
炝虎尾,炝,初级入门,咸鲜味,降糖,<30分钟,鳝鱼,,酱油/醋/蒜/芝麻油/胡椒粉
冬瓜四灵,蒸,初中水平,咸鲜味,利尿消石,<30分钟,冬瓜,甲鱼/火腿/鸡胸脯肉/冬菇(干)/油菜苔/蛋糕/鱼肉,食盐/姜/小葱/黄酒/清汤/猪油(板油)
雪花豆腐,烧,初级入门,家常味,开胃,<15分钟,南豆腐,蘑菇/松子仁/葵花子仁/鸡胸脯肉/虾仁,食盐/味精/淀粉/清汤/黄酒/猪油(板油)
镜箱豆腐,其他工艺,,其他口味,,,,,
凉瓜河鲜虾,其他工艺,,其他口味,,,,,
八宝甜饭,蒸,初中水平,甜味,利尿消石,<90分钟,糯米,豆沙/蜜枣/桂圆/桂格银耳杏仁莲子/金桔/青梅/松子仁/南瓜,猪油(板油)/绵白糖/桂花
葫芦虾蟹,其他工艺,,其他口味,,,,,
蟹粉豆腐羹,其他工艺,,其他口味,,,,,
植物四宝,其他工艺,,其他口味,,,,,
烤明虾,烤,,其他口味,,,,,
清蒸鲥鱼,蒸,,其他口味,,,,,
鸡茸玉米,其他工艺,,其他口味,,,,,
鲃肺汤,其他工艺,,其他口味,,,,,
炒血糯,炒,,其他口味,,,,,
风味冰糖枣方肉,焖,初中水平,酸甜味,,<60分钟,五花肉,,食盐/酱油/冰糖/味精/葱/姜/枣(干)/黄酒
阳光香肉美食全宴,其他工艺,,其他口味,,,,,
白干煮三丝,其他工艺,,其他口味,,,,,
松子熏肉,熏,初中水平,其它口味,抗衰老,,猪肉,松子,酱油/冰糖/姜/花椒/黄酒/葱白/陈皮/芝麻油/猪油(板油)/茶叶/白糖
圆盅炖鸡,炖,,其他口味,,,,,
栗子焖羊肉,焖,,其他口味,,,,,
油淋鸽子,其他工艺,,其他口味,,,,,
一品汽锅鸡,煲,,咸鲜味,清热去火,,鸭肉,火腿/豌豆苗,食盐/葱/小葱/白酒
卤汁冬菇,卤,,其他口味,,,,,
油焖鲜笋,焖,,家常味,,,,,
香炸鹌鹑,其他工艺,,其他口味,,,,,
宝箱豆腐,其他工艺,,其他口味,,,,,
蜜枣桂鱼,其他工艺,,其他口味,,,,,
酥炸桃仁,其他工艺,,其他口味,,,,,
冰镇瓜汁血燕,其他工艺,,其他口味,,,,,
冰糖蜜桃,其他工艺,,其他口味,,,,,
银杏炒扇贝,炒,,其他口味,,,,,
金沙龙虾,其他工艺,,其他口味,,,,,
金汤海参,其他工艺,,其他口味,,,,,
鱼翅煮干丝,其他工艺,,其他口味,,,,,
生煎皈鱼,煎,初中水平,咸鲜味,抗衰老,<60分钟,三文鱼,鸡蛋,花生油/食盐/酱油/葱/姜/水淀粉/面粉/黄酒/胡椒粉/芝麻油/椒盐
扬州蛋炒饭,炒,新手尝试,家常味,清火疗疹,<5分钟,米饭,胡萝卜/鸡蛋/青豆/虾仁/火腿/玉米,食盐/料酒
松子鸡,煎,初中水平,咸鲜味,减肥,<60分钟,鸡皮,松子/玉米(鲜)/苹果/菠萝/酸奶/鸡蛋/水萝卜/黄瓜/荸荠,食盐/胡椒
青鱼甩水,焖,初级入门,咸鲜味,,<30分钟,青鱼,,色拉油/葱/姜/猪油(板油)/黄酒/白糖
清蒸刀鱼,蒸,初级入门,咸鲜味,防癌,<10分钟,带鱼,,食盐/味精/猪油(板油)/火腿/春笋
京葱炆牛方,其它工艺,初中水平,咸鲜味,排毒,,牛肉,冬笋,花生油/食盐/酱油/味精/姜/小葱/丁香/黄酒/芝麻油/白糖
松子鸭颈,烧,初中水平,咸鲜味,安神,<60分钟,鸭皮,松子仁/香菜/虾,花生油/食盐/味精/淀粉/黄酒/葱姜汁/鸡蛋清
粉蒸回鱼,蒸,初级入门,咸鲜味,开胃,<30分钟,鮰鱼,粳米(标一)/荷叶,食盐/酱油/葱/姜/豆瓣酱/白糖/黄酒/芝麻油
炖奶鲫鱼,炖,,其他口味,,,,,
淡菜炒笋尖,炒,,其他口味,,,,,
佛手海蜇皮,其他工艺,,其他口味,,,,,
北菇扣鹅掌,其他工艺,,其他口味,,,,,
咸蛋黄焗南瓜,炒,,家常味,,,,,
蟹粉狮子头,其他工艺,,其他口味,,,,,
松子鱼米,其他工艺,,其他口味,,,,,
出水芙蓉,其他工艺,,其他口味,,,,,
龙须鱼面,其他工艺,,其他口味,,,,,
枇杷虾,其他工艺,,其他口味,,,,,
蝴蝶烩鳝,烩,,其他口味,,,,,
豆酱焖蟹肉,焖,,其他口味,,,,,
金腿脊梅炖腰酥,炖,初中水平,咸鲜味,补血,,火腿/猪里脊肉,猪腰,食盐/姜/黄酒/葱白
盐水虾,煮,初中水平,咸鲜味,安神,<5分钟,虾,,食盐/八角/花椒
百花鲳鱼,其他工艺,,其他口味,,,,,
鱼头冻豆腐,其他工艺,,其他口味,,,,,
全家富,其他工艺,,其他口味,,,,,
太湖酱鸭,酱,,其他口味,,,,,
镇江肴肉,其他工艺,,其他口味,,,,,
南京盐水鸭,其他工艺,,其他口味,,,,,
南京盐水鸭,焖,,咸鲜味,,,,,
高沟捆蹄,其他工艺,,咸鲜味,,,,,
扬州煮干丝,其他工艺,,其他口味,,,,,
酱汁排骨,酱,,其他口味,,,,,
扬州煮干丝,其他工艺,,其他口味,,,,,
酱汁排骨,酱,初中水平,其他口味,润肺,<60分钟,猪大排,,食盐/酱油/味精/葱/姜/八角/桂皮/白糖/黄酒
翡翠鲍鱼,其他工艺,,其他口味,,,,,
百合田鸡,其他工艺,,其他口味,,,,,
翡翠鲍鱼,其他工艺,,其他口味,,,,,
百合田鸡,其他工艺,,其他口味,,,,,
镜箱豆腐,其他工艺,,其他口味,,,,,
清炖狮子头,炖,,咸鲜味,,,,,
镜箱豆腐,其他工艺,,其他口味,,,,,
清炖狮子头,炖,,咸鲜味,,,,,
香炸银鱼,其他工艺,,其他口味,,,,,
天下第一菜,其他工艺,,其他口味,,,,,
香炸银鱼,炸,初级入门,咸鲜味,抗衰老,<10分钟,银鱼,鸡蛋/面包屑,花生油/食盐/葱/淀粉/黄酒/胡椒粉/葱姜汁/芝麻油
天下第一菜,其他工艺,,其他口味,,,,,
珍珠鸭蛋卷,其他工艺,,其他口味,,,,,
鸡茸芦笋,其他工艺,,其他口味,,,,,
珍珠鸭蛋卷,其他工艺,,其他口味,,,,,
鸡茸芦笋,其他工艺,,其他口味,,,,,
珍珠鸭蛋卷,其他工艺,,其他口味,,,,,
鸡茸芦笋,其他工艺,,其他口味,,,,,
太湖银鱼,其他工艺,,其他口味,,,,,
酿鲫鱼,其他工艺,,其他口味,,,,,
太湖银鱼,其他工艺,,其他口味,,,,,
酿鲫鱼,其他工艺,,其他口味,,,,,
太湖银鱼,烧,,咸鲜味,,,,,
沙锅蟹黄狮子头,其他工艺,,其他口味,,,,,
淡菜皱纹肉,其他工艺,,其他口味,,,,,
沙锅蟹黄狮子头,其他工艺,,其他口味,,,,,
淡菜皱纹肉,其他工艺,,其他口味,,,,,
沙锅蟹黄狮子头,其他工艺,,其他口味,,,,,
淡菜皱纹肉,炸,初中水平,咸鲜味,降压,<90分钟,五花肉,淡菜/豌豆苗,食盐/酱油/味精/葱/姜/水淀粉/黄酒/白糖/高汤/猪油(板油)
荔枝爆丝瓜,爆,,其他口味,,,,,
白果桂花羹,其他工艺,,其他口味,,,,,
荔枝爆丝瓜,爆,,其他口味,,,,,
白果桂花羹,其他工艺,,其他口味,,,,,
荔枝爆丝瓜,爆,,其他口味,,,,,
白果桂花羹,其他工艺,,其他口味,,,,,
脆皮香蕉卷,其他工艺,,其他口味,,,,,
拆烩鲢鱼头,烩,,其他口味,,,,,
脆皮香蕉卷,其他工艺,,其他口味,,,,,
拆烩鲢鱼头,烩,,其他口味,,,,,
脆皮香蕉卷,其他工艺,,其他口味,,,,,
拆烩鲢鱼头,烩,,咸鲜味,,,,,
松鼠桂鱼,其他工艺,,其他口味,,,,,
水八块,其他工艺,,其他口味,,,,,
松鼠桂鱼,其他工艺,,其他口味,,,,,
水八块,其他工艺,,其他口味,,,,,
松鼠桂鱼,其他工艺,,其他口味,,,,,
水八块,其他工艺,,其他口味,,,,,
三鲜珍珠丸,其他工艺,,其他口味,,,,,
红烧狼山鸡,烧,,其他口味,,,,,
三鲜珍珠丸,其他工艺,,其他口味,,,,,
红烧狼山鸡,烧,,其他口味,,,,,
三鲜珍珠丸,其他工艺,,其他口味,,,,,
红烧狼山鸡,烧,,其他口味,,,,,
菊叶玉板,其他工艺,,其他口味,,,,,
虾仁猴头,其他工艺,,其他口味,,,,,
菊叶玉板,其他工艺,,其他口味,,,,,
虾仁猴头,其他工艺,,其他口味,,,,,
菊叶玉板,其他工艺,,其他口味,,,,,
虾仁猴头,其他工艺,,其他口味,,,,,
夜来香氽鸡片,其他工艺,,其他口味,,,,,
山鸡塌,其他工艺,,其他口味,,,,,
夜来香氽鸡片,其他工艺,,其他口味,,,,,
山鸡塌,其他工艺,,其他口味,,,,,
夜来香氽鸡片,煮,初中水平,咸鲜味,消食,<10分钟,鸡胸脯肉,蟹黄/鸡蛋清,食盐/黄酒
山鸡塌,其它工艺,初中水平,咸鲜味,消食,<60分钟,鸡胸脯肉/猪肉,火腿/鸡蛋清,花生油/食盐/味精/淀粉/香菜/黄酒/葱姜汁/芝麻油
脱壳鳜鱼,其他工艺,,其他口味,,,,,
银丝长鱼,其他工艺,,其他口味,,,,,
脱壳鳜鱼,其他工艺,,其他口味,,,,,
银丝长鱼,其他工艺,,其他口味,,,,,
脱壳鳜鱼,炸,初中水平,咸鲜味,开胃,<60分钟,鳜鱼,鸡蛋清/粳米(标一),食盐/葱/姜/淀粉/胡椒粉/椒盐/黄酒/猪网油/芝麻油/菜籽油/香糟
银丝长鱼,炒,初级入门,咸鲜味,降糖,<30分钟,鳝鱼,鸡蛋清/冬笋,食盐/蒜/淀粉/黄酒/葱白/白糖/清汤/白胡椒
白煨脐门,其他工艺,,其他口味,,,,,
叉烤鳜鱼,烤,,其他口味,,,,,
白煨脐门,其他工艺,,其他口味,,,,,
叉烤鳜鱼,烤,,其他口味,,,,,
鸡丝虾仁龙凤腿,其他工艺,,其他口味,,,,,
鸭血粉丝汤,煮,,家常味,,,,,
鸭血粉丝汤,煮,新手尝试,家常味,,<10分钟,,,
杏仁葛粉包,其他工艺,,其他口味,,,,,
杏仁葛粉包,煮,初中水平,甜味,养心,<30分钟,葛粉,花生/牛奶/猪肉/北杏仁,淀粉/白糖
清炖狼山鸡,炖,,其他口味,,,,,
叉烤野鸡片,烤,,其他口味,,,,,
清炖狼山鸡,炖,初中水平,咸鲜味,美容,,母鸡,鸡爪,食盐/姜/小葱/黄酒
叉烤野鸡片,烤,,其他口味,,,,,
荷花白嫩鸡,其他工艺,,其他口味,,,,,
荷花白嫩鸡,蒸,初中水平,咸鲜味,补血,,母鸡,虾仁/猪肉/火腿,花生油/食盐/味精/葱/姜/淀粉/黄酒
锅煎鳜鱼,煎,,其他口味,,,,,
鸡火鱼鲞,其他工艺,,其他口味,,,,,
锅煎鳜鱼,煎,初中水平,咸鲜味,助睡眠,<30分钟,鳜鱼,鸡蛋黄,味精/葱/淀粉/番茄酱/猪网油/椒盐/黄酒/菜籽油
鸡火鱼鲞,其他工艺,,其他口味,,,,,
芦姜炒鸡片,炒,,其他口味,,,,,
春笋白拌鸡,拌,,其他口味,,,,,
芦姜炒鸡片,炒,,其他口味,,,,,
春笋白拌鸡,拌,初级入门,咸鲜味,美容,<10分钟,母鸡,春笋,食盐/酱油/醋/味精/葱/姜/黄酒/芝麻油/白糖
甫里鸭羹,其他工艺,,其他口味,,,,,
网包鳜鱼,其他工艺,,其他口味,,,,,
甫里鸭羹,焖,初中水平,咸鲜味,降糖,<30分钟,鸭肉,火腿/猪蹄筋/干贝/河虾/山药/香菇/鱼丸/荠菜/黄酒,食盐/葱/姜
网包鳜鱼,蒸,初中水平,咸鲜味,脂肪肝,<60分钟,鳜鱼,冬菇(干)/火腿,色拉油/食盐/味精/葱/黄酒/姜汁
锅贴山鸡,其他工艺,,其他口味,,,,,
圆盅炖鸡,炖,,其他口味,,,,,
锅贴山鸡,其他工艺,,其他口味,,,,,
圆盅炖鸡,炖,,其他口味,,,,,
母油船鸭,其他工艺,,其他口味,,,,,
麻花野鸡,煎,初中水平,咸鲜味,美容,<30分钟,鸡胸脯肉/猪肉,虾仁/雪里蕻/鸡蛋/冬菇(干)/菠菜/鸡蛋清,花生油/食盐/味精/淀粉/黄酒
母油船鸭,蒸,初中水平,咸鲜味,清火疗疹,<60分钟,鸭肉/猪腿肉,猪肉/青豆/冬菜,色拉油/味精/小葱/黄油/白糖/糖色/木薯粉/芝麻油/清汤
麻花野鸡,其他工艺,,其他口味,,,,,
酥桔元,炸,初中水平,甜味,消食,<60分钟,猪肉,面粉/鸡蛋黄/金桔,红绿丝/桂花/白糖/猪油(板油)
香炸云雾,其他工艺,,其他口味,,,,,
熟抢虾仁,其他工艺,,其他口味,,,,,
饼子野鸭,其他工艺,,其他口味,,,,,
梁溪脆鳝,其他工艺,,其他口味,,,,,
叉烤酥方,烤,初中水平,咸鲜味,润肺,,猪大排/馒头,,食盐/葱/甜面酱/芝麻油/绵白糖
卤汁冬菇,卤,,其他口味,,,,,
三丝炒鸽松,炒,初中水平,咸鲜味,清热去火,<30分钟,鸽肉,鸡蛋清/柿子椒/西葫芦,花生油/食盐/酱油/醋/姜/淀粉/水淀粉/小葱/黄酒/芝麻油/白糖
砂仁蒸猪腰,蒸,,其他口味,,,,,
南林香鸭,其他工艺,,其他口味,,,,,
龙井菊花回鱼,其他工艺,,其他口味,,,,,
清汤琵琶虾,其他工艺,,其他口味,,,,,
百花酒焖肉,焖,,其他口味,,,,,
烩鲫鱼舌头,烩,,其他口味,,,,,
白玉扣瑶柱,蒸,,咸鲜味,,,,,
冻鸭,其他工艺,,其他口味,,,,,
拌脆鳝,拌,,其他口味,,,,,
炖炆武鸭,炖,初中水平,咸鲜味,清热去火,,烧鸭/鸭肉,火腿/冬菇(干),食盐/葱/姜/黄酒/水
莼菜氽塘鱼片,煮,初级入门,咸鲜味,明目,<30分钟,鲤鱼,火腿,食盐/味精/葱/黄酒/鸡油/高汤
拌鸡冠肚皮,拌,,其他口味,,,,,
无锡酱排,酱,,其他口味,,,,,
油焐脆皮鸭,其它工艺,初中水平,咸鲜味,清热去火,,鸭肉,,色拉油/花生油/食盐/姜/花椒/黄酒/清汤/小葱/白糖/芝麻油
红松鳜鱼,烧,初中水平,咸鲜味,清热解毒,<30分钟,鳜鱼,猪腿肉/鸡蛋清,食盐/味精/香菜/黄酒/白糖
香馓黄金贝,其他工艺,,咸鲜味,,,,,
龙肝凤脑,煮,初中水平,咸鲜味,明目,<60分钟,鲤鱼,鸡肉/火腿/油菜苔,食盐/味精/葱/姜/淀粉/黄酒/高汤/鸡油/胡椒粉
寿星水鱼,其他工艺,,其他口味,,,,,
锡纸八宝回鱼,其他工艺,,其他口味,,,,,
干菜肥鸭,其他工艺,,其他口味,,,,,
纸包明虾,其他工艺,,其他口味,,,,,
鸡瓜菜,炒,初级入门,咸鲜味,减肥,<60分钟,鸡胸脯肉,南瓜/芦笋/黑木耳/青豆/鸡蛋清,花生油/食盐/味精/葱/姜/干辣椒/水淀粉/黄酒/白糖/芝麻油
煮糟青鱼,烧,初级入门,咸鲜味,美容,<15分钟,青鱼,火腿/香菇/冬笋/菠菜,食盐/味精/葱/姜/香糟/黄酒/猪油(板油)
鸡汁煮干丝,其他工艺,,其他口味,,,,,
还丝汤,其他工艺,初级入门,咸鲜味,降糖,<15分钟,鳝鱼,,色拉油/食盐/姜/黄酒/小葱/白胡椒/水
毛绒鸭黄,其他工艺,,咸鲜味,,,,,
干烧四素,其他工艺,,其他口味,,,,,
氽脊脑,烧,初级入门,咸鲜味,降血脂,<10分钟,猪脑/猪髓,火腿/莴笋/香菇,食盐/味精/黄酒/鸡油
双色鸡粥,其他工艺,,其他口味,,,,,
虾仁鳝背,其他工艺,,其他口味,,,,,
瓜姜鱼丝,其他工艺,,其他口味,,,,,
长寿菜,其他工艺,,其他口味,,,,,
美人肝,其他工艺,,其他口味,,,,,
三鲜鱼盒,其他工艺,,其他口味,,,,,
腐皮烩鸡丁,烩,,其他口味,,,,,
蜜饯捶藕,炸,初中水平,甜味,美容,<90分钟,藕,糯米/青梅/蜜枣/莲子/鸡蛋,食盐/淀粉/白糖/猪油(板油)/蜂蜜
玛瑙鸡片,其他工艺,,其他口味,,,,,
烧生巧,其他工艺,,其他口味,,,,,
大烧马鞍桥,扒,初中水平,咸鲜味,降糖,<60分钟,鳝鱼,青蒜/猪腿肉,食盐/酱油/姜/料酒/香醋/香油/大蒜/糖色/小葱/白砂糖/胡椒粉/蚕豆淀粉/猪油(板油)
椒雪肉片,其他工艺,,其他口味,,,,,
宁式蟮丝,其他工艺,,其他口味,,,,,
红果拌梨丝,拌,,其他口味,,,,,
虫草炖甲鱼,炖,,其他口味,,,,,
冰糖枣方肉,其他工艺,,其他口味,,,,,
彭城鱼丸,煮,初中水平,咸鲜味,明目,<30分钟,鲤鱼/猪肉,粉丝/油菜苔/火腿/鸡蛋清/冬菇(干),水
冰糖排马面,其他工艺,,其他口味,,,,,
琥珀莲子,其他工艺,,其他口味,,,,,
酒凝金腿,其他工艺,,其他口味,,,,,
炖菜核,炖,,其他口味,,,,,
贡淡炖鸭,炖,初中水平,咸鲜味,消食,<60分钟,鸭肉/鸡肉,猪肉/火腿,食盐/味精/姜/小葱/黄酒
白酥鸡,蒸,初中水平,咸鲜味,降血脂,<60分钟,鸡胸脯肉,虾/火腿/冬笋/香菇/猪肉/虾米,
松鼠厥鱼,其他工艺,,其他口味,,,,,
风蹄,其他工艺,,其他口味,,,,,
泡糖蒜,腌,,蒜香味,,,,,
松子熏肉,熏,,其他口味,,,,,
鸡茸干贝,煮,初级入门,咸鲜味,消食,<30分钟,干贝/鸡胸脯肉,鸡蛋清,色拉油/食盐/味精/料酒/淀粉/鸡汤
百果玫瑰球,其他工艺,,其他口味,,,,,
金陵烤鸭,烤,初中水平,咸鲜味,抵抗力,<60分钟,麻鸭,卷心菜,葱/花椒/白糖/芝麻油
香芋烧竹鸡,烧,初级入门,咸鲜味,防癌,<30分钟,鸡肉,芋头,花生油/食盐/酱油/姜/水淀粉/小葱/黄酒/白糖
芙蓉青口贝,蒸,,咸鲜味,,,,,
炸肉千,其他工艺,,其他口味,,,,,
水晶虾饼,其他工艺,,其他口味,,,,,
豆乳冻,其他工艺,,其他口味,,,,,
气锅滑嫩丸子,其他工艺,,其他口味,,,,,
红烧鲥鱼,烧,,其他口味,,,,,
清汤秃肺,其他工艺,,其他口味,,,,,
蟹斗扣鲍脯,其他工艺,,其他口味,,,,,
绿叶豆腐羹,其他工艺,,咸鲜味,,,,,
